date_y-m-d,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20
U3623217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9913686,31.90772324,0,0,16.30961841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31006431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13114476,0,0,16.39215754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7355828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74807342,0,0,0,0,0,0,0,0,15.22537013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.695257,0,0,0,0,0,0,0,15.43213198,0,0,0,0,0,15.75641153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5881614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3623316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99946447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4874034,0,0,0,0,0,0,0,0,14.75634549,0,0,0,0,0,15.64767163,0,0,0,0,0,15.39819546,0,0,0,0,0,0,0,0,0,15.92078778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43463321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3624273,113.1518536,43.39355368,72.31599891,43.46882323,71.92057882,14.53827364,58.77401636,29.79991238,59.36760076,59.62221387,29.95740531,29.68657647,45.76391247,31.05347942,94.38230533,46.67916081,77.52751726,0,31.33241207,47.59367607,62.9236157,46.1378876,31.23170772,31.78100387,15.9913686,79.76930809,63.75990091,49.57585118,81.54809207,82.19565668,16.29789492,121.7791639,13.63056796,26.5231172,41.45420512,99.73669879,42.44581464,69.31765905,109.6125004,42.19504918,0,14.19966003,56.41337638,85.77350107,14.4141616,14.70303236,74.34855251,45.66296912,46.28289538,29.81670737,44.23476403,90.10180717,89.66067225,30.19679097,0,43.42653452,14.25833982,14.55694151,15.05495305,45.6980293,41.12598969,40.95149222,66.38915226,55.085235,40.45967993,94.19780686,122.0184226,83.14729765,82.82668445,58.9760327,45.2779574,29.75800756,72.71357014,61.58481537,164.9941091,61.24025723,61.53507156,47.12887261,62.44498361,48.30342892,0,0,0,0,0,0,50.58892903,0,16.8916915,0,0,14.51522727,0,14.81880427,15.30661909,0,15.45517398,15.78409468,63.01521969,0,0,32.03114699,0,0,16.3978028,32.98417097,16.60770841,49.79012862,50.29502482,0,49.46255064,16.13114476,32.21317908,0,16.39215754,16.17278625,0,0,16.15851631,0,33.69134973,15.79456644,0,32.25354784,47.22703829,15.58671599,15.37234455,0,15.98278003,0,61.98567988,15.66672151,31.08693239,0,31.09809941,46.66391167,0,60.28462001,29.86252313,15.0198101,30.00460016,60.06787145,0,0,88.26725576,14.6550631,74.44154342,30.73377441,15.27715212,44.96722911,73.92147426,103.2912173,14.4874034,59.64648774,14.89715913,14.89855753,59.41760779,45.27652224,45.32536887,14.88551599,59.17392655,59.02538197,58.90853979,60.06597704,59.32137295,106.0350905,107.0465378,46.94301489,61.72852791,93.97868351,47.56198182,46.97852398,48.87361002,76.9909773,31.25425843,109.8477688,78.67791401,78.18953626,47.98055154,80.10211635,63.53868224,62.46546409,31.33756746,15.92078778,109.8477688,16.00104177,63.45400633,15.88997163,15.50096038,15.42663211,15.40915858,61.32109855,47.18647595,80.1965573,46.24393797,78.27951863,46.82145667,109.1927991,141.7326608,32.24699468,48.03864133,63.59808996,15.43463321,60.44149662,89.78747879,134.8507458,91.17437927,45.67611038,15.12669568,71.6370776,28.05875247,70.53343407,72.35995866,58.00255817,40.89989979,83.84767551,85.47581007,115.6072718,140.6127813,182.1350302,129.9792836,150.5400107,155.3899306,83.80340276,171.665545,273.9051399,224.8675581,161.076793,191.342844,125.4805716,177.1568117,143.1406325,73.14923493,123.4570558,141.288724,126.747546,93.83360704,31.49823041,78.72474455,31.51282306,176.0587919,0,127.0265115,57.5677669,87.38172142,75.12511833,115.7055983,101.7151184,102.8291426,45.13346393,75.09431284,104.3421407,127.1523055,85.14463684,102.1171298,59.06931737,222.3997322,133.6312523,74.88409034,161.5238697,72.83146721,75.11326708,31.29945768,80.29392917,107.5624247,64.44379779,63.64697233,63.3758818,63.1761701,48.13252687,78.59998679,63.35058542,45.75511708,77.41659079
U3624405,14.1439817,0,28.92639956,14.48960774,14.38411576,0,0,0,14.84190019,0,44.93610797,14.84328823,0,0,31.46076844,0,0,15.88944137,62.66482414,31.72911738,0,0,0,0,31.9827372,0,15.93997523,16.52528373,0,0,0,13.53101822,0,0,0,14.24809983,0,0,27.40312509,14.06501639,13.72170029,0,14.1033441,0,14.4141616,0,29.739421,0,0,0,0,0,29.88689075,0,0,0,14.25833982,14.55694151,0,30.46535287,13.70866323,13.65049741,0,0,0,0,27.11520501,0,0,14.74400817,0,0,14.54271403,15.39620384,14.99946447,30.62012862,0,0,0,0,0,17.49046762,16.54365727,0,0,0,0,16.95364073,16.8916915,16.29622151,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22403571,16.3978028,0,0,0,0,0,0,0,16.10658954,0,0,0,0,0,0,0,16.84567486,0,31.35201159,0,15.7423461,31.17343198,46.11703364,15.25463749,0,0,0,0,0,15.61431757,31.09809941,46.66391167,15.66311392,15.071155,14.93126156,15.0198101,30.00460016,30.03393572,29.22646779,14.67719861,14.71120929,14.6550631,14.88830868,15.3668872,15.27715212,14.98907637,59.13717941,0,14.4874034,0,0,0,0,15.09217408,30.21691258,0,14.79348164,29.51269098,0,0,0,15.14787007,15.29236254,15.64767163,15.43213198,15.66311392,0,15.65950799,0,30.79639092,0,0,15.7355828,15.63790725,95.96110309,0,15.88467056,0,0,47.76236333,47.07761519,48.00312532,47.59050475,0,0,0,0,15.33027464,15.72882532,0,0,31.31180745,15.60715222,15.5989713,15.74807342,48.37049203,32.02576089,0,0,0,0,0,0,0,15.12669568,0,14.02937623,0,0,0,13.63329993,0,0,0,14.06127813,0,0,30.10800215,14.12635733,13.96723379,0,0,0,29.28668963,0,0,13.62744705,0,0,0,0,0,15.63893451,15.74911521,0,47.26923459,16.00534472,32.54009909,15.87831394,14.39194172,29.12724047,0,14.46319978,14.5307312,44.06963255,45.13346393,0,44.71806029,14.12803394,0,0,0,0,0,14.97681807,0,0,0,15.64972884,0,35.85414157,32.2218989,0,31.6879409,47.38212757,16.04417562,15.71999736,31.67529271,30.50341138,15.48331816
U3625384,28.2879634,0,14.46319978,14.48960774,28.76823153,0,0,14.89995619,0,14.90555347,29.95740531,44.5298647,0,31.05347942,15.73038422,31.11944054,62.02201381,95.3366482,15.66620603,0,0,0,0,47.67150581,31.9827372,31.90772324,0,0,0,16.43913134,0,0,0,0,0,0,28.29720976,13.86353181,27.40312509,14.06501639,0,0,0,0,0,44.10909708,14.8697105,0,46.28289538,44.72506106,103.2144494,30.03393572,89.66067225,75.49197742,0,0,14.25833982,14.55694151,0,91.39605861,0,13.65049741,13.27783045,0,13.48655998,0,27.11520501,13.85788294,13.80444741,44.23202452,15.09265247,0,0,0,14.99946447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64830026,0,0,0,0,15.78409468,15.75380492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.47554892,16.62104234,0,31.58913289,0,16.12677392,15.7423461,0,0,0,0,31.26759916,15.49641997,0,0,0,31.09809941,62.21854889,46.98934175,0,0,0,0,0,0,0,14.71120929,29.31012619,14.88830868,30.73377441,0,0,0,0,14.4874034,0,0,0,0,15.09217408,90.65073774,14.88551599,14.79348164,0,14.72713495,15.01649426,14.83034324,0,0,31.29534326,0,0,0,0,0,0,0,15.6925384,0,0,15.99351718,0,15.88467056,0,31.33756746,31.84157555,0,0,79.31750791,0,0,46.27989632,15.40915858,0,15.72882532,64.15724584,0,15.65590373,15.60715222,0,0,0,16.01288044,15.89952249,0,0,29.9291596,29.9668324,0,45.67611038,15.12669568,42.98224656,42.0881287,0,0,0,0,0,0,28.90181796,28.12255626,0,0,0,0,0,0,0,0,29.28668963,0,41.82685719,13.62744705,28.6281265,14.62984699,15.43213198,109.8912298,0,15.63893451,15.74911521,0,15.75641153,0,16.27004955,0,0,0,0,0,14.5307312,0,15.04448798,0,0,0,14.19077281,14.5881614,14.76732934,44.47994644,14.84791693,0,29.36797632,0,15.02265342,46.94918652,32.11757167,17.92707078,0,47.73522925,31.6879409,0,0,31.43999472,0,15.25170569,0
U3625417,0,14.46451789,0,14.48960774,0,29.07654728,0,0,14.84190019,0,14.97870266,14.84328823,15.25463749,0,0,0,0,0,0,0,15.73090392,0,0,0,0,0,15.93997523,0,0,0,16.29789492,13.53101822,68.1528398,13.2615586,0,14.24809983,14.14860488,27.72706362,0,0,0,14.19966003,14.1033441,0,0,0,29.739421,30.44197941,61.71052717,14.90835369,0,0,0,0,14.77970574,0,0,0,0,15.23267643,41.12598969,27.30099481,0,13.77130875,0,13.45682955,0,27.71576588,13.80444741,14.74400817,15.09265247,0,29.08542806,30.79240768,14.99946447,45.93019293,0,15.7096242,15.6112459,16.10114297,0,0,33.08731455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.26141477,0,31.93554445,0,0,0,0,0,0,16.59670954,0,0,0,0,16.10658954,0,16.39215754,0,0,16.3079426,0,0,0,15.79456644,0,0,0,0,0,0,15.98278003,15.63379958,0,0,0,0,15.5490497,31.10927444,15.66311392,15.071155,29.86252313,15.0198101,0,0,14.61323389,0,0,0,0,0,0,14.98907637,0,0,0,0,0,0,44.56320584,0,15.10845629,29.77103198,0,0,0,0,0,75.73935036,0,0,0,0,31.70798788,0,16.29120334,0,0,0,0,46.91372176,0,16.02042327,0,0,0,47.76236333,0,48.00312532,15.86350158,0,0,0,0,0,15.72882532,16.03931146,0,0,31.21430444,0,0,0,48.03864133,15.89952249,0,0,0,0,30.39145976,15.22537013,0,14.32741552,0,14.10668681,14.47199173,43.50191863,13.63329993,0,0,0,0,14.01038694,43.32642786,45.16200322,0,0,0,0,28.10844476,0,0,13.94228573,0,0,0,30.86426395,0,0,15.63893451,0,15.74494891,0,32.01068943,0,47.63494181,0,0,0,0,0,29.37975504,0,0,0,0,0,43.76448421,14.76732934,14.82664881,0,0,0,0,30.04530683,0,0,0,0,0,0,31.58808505,0,31.43999472,0,0,0
U3625839,0,14.46451789,14.46319978,0,0,29.07654728,44.08051227,29.79991238,14.84190019,14.90555347,0,0,15.25463749,46.58021914,15.73038422,31.11944054,31.0110069,0,15.66620603,15.86455869,15.73090392,30.75859173,15.61585386,31.78100387,0,0,31.87995045,16.52528373,16.30961841,16.43913134,16.29789492,0,0,26.5231172,13.81806837,28.49619965,14.14860488,13.86353181,0,0,13.72170029,0,14.1033441,14.29558351,28.82832319,0,0,30.44197941,30.85526358,14.90835369,29.48984269,15.01696786,0,30.19679097,29.55941147,14.47551151,28.51667964,29.11388303,30.10990609,0,0,13.65049741,26.5556609,27.5426175,26.97311995,13.45682955,0,55.43153177,27.60889482,29.48801635,15.09265247,29.75800756,29.08542806,15.39620384,14.99946447,30.62012862,30.76753578,15.7096242,15.6112459,32.20228595,0,0,0,16.4800983,0,16.67751313,0,0,0,0,0,0,29.29660052,0,0,0,0,0,0,0,0,0,16.26504748,0,16.3978028,16.49208548,16.60770841,33.19341908,0,0,0,0,0,0,0,0,0,0,32.31703261,16.62104234,0,0,0,0,0,0,15.37234455,15.25463749,0,0,15.49641997,0,0,0,0,15.55463722,15.66311392,30.14231001,14.93126156,0,15.00230008,30.03393572,29.22646779,14.67719861,29.42241859,43.96518929,29.77661737,15.3668872,15.27715212,44.96722911,59.13717941,59.02355275,28.97480679,14.91162193,14.89715913,59.59423011,44.56320584,45.27652224,45.32536887,14.88551599,44.38044491,29.51269098,29.4542699,30.03298852,118.6427459,90.88722044,15.29236254,31.29534326,15.43213198,0,63.41597576,109.6165559,81.4560167,15.39819546,109.3899045,78.46269198,31.4711656,93.82744351,63.97406872,240.306349,142.962035,31.23273204,31.33756746,222.8910289,78.46269198,272.0177101,253.8160253,63.55988653,31.00192076,30.85326422,61.6366343,15.33027464,15.72882532,160.3931146,107.9025219,31.31180745,46.82145667,15.5989713,47.24422027,161.2349734,128.1030436,143.0957024,92.60779928,15.11037416,14.9645798,44.9502486,227.9359482,182.7044415,60.50678273,14.32741552,56.11750494,28.21337363,28.94398347,159.507035,27.26659986,27.94922517,0,14.45090898,0,28.02077387,57.76857048,150.5400107,42.37907198,111.7378703,143.0546208,54.78102799,56.21688952,205.0068274,13.667346,27.88457146,136.2744705,85.88437951,87.77908191,77.16065988,455.2636663,95.0606595,46.91680352,94.49469123,47.23484673,47.26923459,80.02672359,48.81014864,127.0265115,14.39194172,14.56362024,0,0,58.1229248,146.8987752,90.26692787,180.2263508,14.9060201,14.12803394,14.19077281,14.5881614,59.06931737,29.65329763,14.84791693,0,0,14.56629344,30.04530683,46.94918652,64.23514334,0,0,0,0,63.1761701,112.3092294,31.43999472,31.67529271,0,15.48331816
U3625923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93126156,0,0,0,0,0,0,0,0,15.3668872,0,0,0,0,0,0,0,0,0,15.09217408,15.10845629,14.88551599,0,0,0,0,14.83034324,15.14787007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84791693,14.97681807,14.68398816,14.56629344,15.02265342,15.64972884,16.05878583,17.92707078,16.11094945,15.91174308,15.84397045,15.79404252,0,31.43999472,0,0,0
U3626121,0,14.46451789,14.46319978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86353181,13.70156254,14.06501639,13.72170029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.09265247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6550631,0,0,0,0,14.78429485,0,0,0,0,0,14.85440195,15.09217408,0,0,0,14.75634549,14.72713495,0,0,0,0,0,15.43213198,0,15.85399394,0,16.29120334,0,0,15.6925384,0,0,15.99351718,0,0,15.61636602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9291596,14.9834162,15.19572988,0,0,0,0,0,14.47199173,14.50063954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43213198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3626264,56.57592681,0,14.46319978,28.97921548,28.76823153,14.53827364,0,14.89995619,44.52570057,14.90555347,29.95740531,118.7463059,0,0,31.46076844,62.23888108,15.50550345,31.77888273,31.33241207,31.72911738,47.19271177,0,0,79.45250968,31.9827372,47.86158486,0,0,16.30961841,98.63478801,0,27.06203643,0,13.2615586,13.81806837,0,28.29720976,13.86353181,54.80625018,42.19504918,0,0,28.20668819,14.29558351,43.24248479,88.21819417,74.34855251,30.44197941,0,14.90835369,14.74492134,45.05090359,29.88689075,45.29518645,14.77970574,0,14.25833982,29.11388303,15.05495305,152.3267643,27.41732646,13.65049741,13.27783045,0,40.45967993,13.45682955,54.23041002,69.28941471,27.60889482,29.48801635,15.09265247,29.75800756,43.62814208,15.39620384,14.99946447,15.31006431,0,0,0,48.30342892,0,0,16.54365727,0,0,0,16.86297634,16.95364073,0,0,0,0,14.64830026,14.81880427,0,0,0,15.78409468,0,0,0,0,16.26504748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12677392,0,15.58671599,0,0,0,15.63379958,0,0,0,0,0,0,0,0,14.93126156,15.0198101,30.00460016,45.05090359,0,0,0,14.6550631,29.77661737,15.3668872,15.27715212,14.98907637,14.78429485,29.51177637,14.4874034,14.91162193,14.89715913,0,0,45.27652224,15.10845629,0,14.79348164,14.75634549,0,15.01649426,59.32137295,15.14787007,0,0,0,15.66311392,31.70798788,78.29753996,16.29120334,0,0,15.6925384,31.4711656,46.91372176,0,48.06126981,0,0,15.66878373,0,47.07761519,16.00104177,15.86350158,0,31.00192076,0,0,15.33027464,0,0,77.07322995,31.31180745,31.21430444,0,62.9922937,80.61748671,0,47.69856747,61.73853285,60.44149662,44.89373939,59.9336648,45.58718963,45.67611038,45.38008705,28.65483104,98.20563364,56.42674725,72.35995866,174.0076745,149.9662992,97.8222881,14.24596835,14.45090898,0,28.02077387,72.21071309,30.10800215,28.25271465,13.96723379,0,0,70.2711119,14.64334481,13.667346,13.94228573,0,0,14.62984699,15.43213198,31.39749423,0,15.63893451,0,15.74494891,15.75641153,0,0,47.63494181,14.39194172,0,30.05004733,28.92639956,43.5921936,44.06963255,60.17795191,0,0,28.25606789,28.38154561,29.1763228,29.53465869,44.47994644,44.54375078,0,14.68398816,0,0,15.64972884,16.05878583,0,16.11094945,0,31.6879409,15.79404252,16.04417562,15.71999736,15.83764635,15.25170569,15.48331816
U3626352,0,0,0,0,0,14.53827364,0,0,0,14.90555347,0,0,0,0,0,0,0,0,15.66620603,15.86455869,0,0,15.61585386,0,31.9827372,0,0,0,16.30961841,32.87826267,48.89368475,27.06203643,0,13.2615586,0,28.49619965,0,13.86353181,27.40312509,0,0,0,0,14.29558351,14.4141616,0,0,15.22098971,0,0,14.74492134,45.05090359,0,15.09839548,29.55941147,14.47551151,42.77501946,0,15.05495305,15.23267643,27.41732646,0,26.5556609,13.77130875,26.97311995,13.45682955,27.11520501,27.71576588,13.80444741,0,0,0,43.62814208,0,14.99946447,15.31006431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.30661909,0,0,0,0,15.63893451,15.96777223,0,0,0,0,0,0,0,0,0,0,16.13114476,0,0,0,16.17278625,0,0,0,0,0,0,0,16.12677392,0,0,0,0,0,0,46.48925991,0,0,15.61431757,0,15.55463722,0,0,44.79378469,15.0198101,0,15.01696786,0,14.67719861,14.71120929,0,0,0,0,0,0,0,0,14.91162193,0,0,0,0,15.10845629,0,0,14.75634549,0,0,14.83034324,0,0,0,0,0,15.85399394,0,0,0,15.62712921,0,0,15.63790725,0,0,0,15.61636602,15.66878373,15.92078778,0,0,0,0,15.50096038,0,15.40915858,0,0,16.03931146,0,0,0,15.5989713,0,0,0,15.89952249,15.43463321,0,14.9645798,0,30.39145976,0,0,28.65483104,14.02937623,14.10668681,0,0,13.63329993,0,0,28.90181796,14.06127813,0,0,15.05400107,14.12635733,13.96723379,0,0,0,0,13.667346,0,0,0,0,0,0,0,31.27786901,31.49823041,0,15.75641153,48.01603415,32.54009909,0,0,0,0,0,0,0,15.04448798,45.0565877,0,0,14.19077281,43.76448421,14.76732934,14.82664881,44.54375078,0,14.68398816,0,15.02265342,0,0,17.92707078,0,0,15.84397045,47.38212757,0,0,31.67529271,0,15.48331816
U3626946,14.1439817,0,14.46319978,28.97921548,28.76823153,0,0,14.89995619,0,14.90555347,14.97870266,0,0,15.52673971,0,0,15.50550345,0,31.33241207,0,0,15.37929587,0,15.89050194,0,0,15.93997523,0,16.30961841,0,16.29789492,0,0,0,0,14.24809983,0,0,0,0,13.72170029,0,14.1033441,14.29558351,14.4141616,0,0,0,0,14.90835369,0,0,0,0,0,0,0,0,30.10990609,0,13.70866323,0,13.27783045,0,0,13.45682955,0,0,13.80444741,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54365727,0,0,0,0,0,0,0,0,0,0,0,15.30661909,30.15662803,15.45517398,0,0,0,0,0,0,0,16.3978028,0,16.60770841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67600579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.071155,0,15.0198101,0,0,0,0,14.71120929,0,0,15.3668872,15.27715212,0,0,44.26766456,0,0,0,29.79711505,14.85440195,15.09217408,15.10845629,14.88551599,29.58696328,0,0,0,59.32137295,15.14787007,0,15.64767163,0,15.66311392,0,46.97852398,32.58240668,0,0,15.6925384,15.7355828,0,15.99351718,48.06126981,0,0,0,15.92078778,15.6925384,0,0,31.77994327,15.50096038,0,46.22747573,0,47.18647595,48.11793438,30.82929198,78.27951863,0,46.7969139,0,16.12349734,32.02576089,0,15.43463321,15.11037416,0,0,45.58718963,76.12685064,30.25339137,0,0,14.10668681,0,14.50063954,13.63329993,0,0,0,0,14.01038694,14.44214262,105.3780075,0,0,14.30546208,0,0,43.93003444,0,0,13.62744705,0,0,30.86426395,31.39749423,0,0,0,0,0,48.01603415,16.27004955,63.51325574,28.78388345,0,30.05004733,0,29.0614624,0,60.17795191,30.03772514,0,28.25606789,0,14.5881614,44.30198803,0,14.84791693,0,0,0,30.04530683,31.29945768,0,0,0,0,15.84397045,15.79404252,32.08835125,0,15.83764635,0,0
